,SA_Activity,SMILES,Compound_ID
3458,0.0,OC[C@H]1O[C@H](CC(=O)NCc2cccc(c2)F)C=C[C@H]1NC(=O)CN1CCOCC1,BRD-K58023074
3459,0.0,OCCN(Cc1ccccc1)C(=O)C[C@H](CC=C)C(=O)N[C@H](COC(=O)[C@@H](CC=C)Cc1ccc(cc1)F)c1ccccc1,BRD-K93239251
3460,0.0,COc1ccc(cc1)S(=O)(=O)N[C@H]1C=C[C@H](CC(=O)N2CCC(CC2)Cc2ccccc2)O[C@H]1CO,BRD-K58691870
3461,0.0,CC(C)(C)[C@H]1COC(=O)[C@H](CC=CC[C@@H](CC(=O)N[C@H](CO)Cc2ccccc2)C(=O)N1)NC(=O)OCC1c2ccccc2-c2ccccc21,BRD-K46488010
3462,0.0,OC[C@H]1O[C@H](CC(=O)NCc2cccc(c2)F)C=C[C@@H]1NC(=O)CN1CCOCC1,BRD-K36527604
3463,0.0,OCCN(Cc1ccccc1)C(=O)C[C@H]1CC=CC[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O[C@H](CNC1=O)c1ccccc1,BRD-K52341034
3464,0.0,CCS(=O)(=O)NCC[C@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1,BRD-K94441949
3465,0.0,OCCN(Cc1ccccc1)C(=O)C[C@H]1CC=CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O,BRD-K33002217
3466,0.0,COc1ccc(cc1)S(=O)(=O)N1CCO[C@@H]1CNC(=O)C(=O)NCc1ccncc1,BRD-A32619123
3467,0.0,OC[C@H](Cc1ccccc1)NC(=O)C[C@H](CC=C)C(=O)NC[C@@H](OC(=O)[C@@H](CCC=C)Cc1ccc(cc1)F)c1ccccc1,BRD-K96758818
3468,0.0,Fc1ccc(cc1)S(=O)(=O)N1CCO[C@@H]1CNC(=O)C(=O)NCc1ccncc1,BRD-A84364138
3469,0.0,OC[C@@H](Cc1ccccc1)NC(=O)C[C@H](CC=C)C(=O)NC[C@H](OC(=O)[C@@H](CC=C)Cc1ccc(cc1)F)c1ccccc1,BRD-K65532251
3470,0.0,Cc1cc(nc(n1)NS(=O)(=O)c1ccc(cc1)NC(=O)C1=CC=CN(OCc2ccc(cc2)F)C1=O)C,BRD-K45346599
3471,0.0,OC[C@H](Cc1ccccc1)NC(=O)C[C@H](CC=C)C(=O)N[C@H](COC(=O)[C@@H](CC=C)Cc1ccc(cc1)F)Cc1c[nH]c2ccccc12,BRD-K62034322
3472,0.0,Cc1ccc(cc1)S(=O)(=O)N1CCO[C@@H]1CNC(=O)C(=O)NCc1ccccn1,BRD-A62552418
3473,0.0,CC(C)(C)[C@@H](COC(=O)[C@@H](CCC=C)Cc1ccc(cc1)F)NC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,BRD-K04996049
3474,0.0,CCS(=O)(=O)NCC[C@@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1,BRD-K02882086
3475,0.0,CC(C)(C)[C@@H](COC(=O)[C@H](CC=C)NC(=O)OCC1c2ccccc2-c2ccccc21)NC(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,BRD-K47912611
3476,0.0,Cn1nc2c(c1N)CCC2,BRD-K47221575
3477,0.0,CC(C)(C)[C@@H](COC(=O)[C@H](CCC=C)Cc1ccc(cc1)F)NC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,BRD-K49713342
3478,0.0,Cc1cc(c(c(c1)C)S(=O)(=O)N1CCO[C@@H]1CNC(=O)C(=O)NCCCN1CCCC1=O)C,BRD-A35000229
3479,0.0,CC(C)(C)[C@@H](COC(=O)[C@@H](CC=C)Cc1ccc(cc1)F)NC(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,BRD-K73559950
3480,0.0,OC[C@@H]1O[C@@H](CCNC(=O)CN2CCOCC2)CC[C@H]1NC(=O)Nc1ccccc1,BRD-K18123369
3481,0.0,CN(C)Cc1cn(nn1)CC[C@H]1CC[C@@H](NC(=O)Cc2cccnc2)[C@H](CO)O1,BRD-K50608891
3482,0.0,COCC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)C#CC(C)(C)O,BRD-K74328492
3483,0.0,Cn1cnc(c1)S(=O)(=O)N[C@H]1CC[C@@H](CC(=O)NCC2CC2)O[C@H]1CO,BRD-K27561589
3484,0.0,COc1cccc(c1)-c1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CC1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K13794232
3485,0.0,CC(C)NC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C#Cc1ccc(cc1)F,BRD-K14576091
3486,0.0,COc1cccc(c1)-c1ccc2c(c1)O[C@H](CN(C)C(=O)C1CC1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K05421407
3487,0.0,OC[C@@H]1O[C@H](CC[C@H]1NC(=O)c1ccccn1)CC(=O)N1CCOCC1,BRD-K34431359
3488,0.0,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)C(=O)CN1CCOCC1)C#CCN(C)C,BRD-K90434232
3489,0.0,OC[C@@H]1O[C@@H](CC[C@@H]1NC(=O)c1ccccn1)CC(=O)N1CCOCC1,BRD-K14159335
3490,0.0,COc1cccc(c1)-c1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CC1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,BRD-K86264025
3491,0.0,COc1cccc(c1)S(=O)(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C1=CCCC1,BRD-K54959916
3492,0.0,OC[C@H]1O[C@H](CC(=O)NCc2ccncn2)C=C[C@@H]1NC(=O)c1ccncc1,BRD-K26075432
3493,0.0,OC[C@@H]1O[C@H](CCNS(=O)(=O)c2ccc(cc2)F)CC[C@H]1NS(=O)(=O)c1ccccc1Cl,BRD-K54759237
3494,0.0,CCC(=O)N[C@@H]1C=C[C@H](CC(=O)OC)O[C@@H]1CO,BRD-K57464717
3495,0.0,CO[C@H]1CN(C)C(=O)c2ccc(cc2OC[C@H](C)N(C[C@H]1C)C(=O)C1CCOCC1)NS(=O)(=O)C,BRD-K63123839
3496,0.0,CCS(=O)(=O)NCC[C@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1,BRD-K08431704
3497,0.0,O[C@@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)Cc1cc(ccc1F)F)CC(=O)N[C@@H]1CCN(C1)Cc1ccccc1,BRD-K64555879
3498,0.0,CCS(=O)(=O)NCC[C@H]1CC[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1,BRD-K37680172
3499,0.0,CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1,BRD-K41297380
3500,0.0,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1,BRD-K94088431
3501,0.0,CN(C)C(=O)C[C@H]1O[C@H](CO)[C@@H](NC(=O)C2CC2)C=C1,BRD-K46242355
3502,0.0,OC[C@@H]1O[C@@H](CC[C@H]1NS(=O)(=O)c1ccccc1F)CC(=O)NCCCN1CCOCC1,BRD-K91573975
3503,0.0,CCC(=O)N[C@@H]1CC[C@H](CC(=O)OC)O[C@H]1CO,BRD-K55135464
3504,0.0,[O-][N+](=O)c1cccc(c1)CN1C=Nc2c(cnn2CCNC(=O)COc2ccc(cc2Cl)Cl)C1=O,BRD-K34924042
3505,0.0,OC[C@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CC[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC[C@@H](Cc2c[nH]c3ccccc23)NC1=O,BRD-K52474300
3506,0.0,OC[C@H]1O[C@@H](CC(=O)NCc2cccc(c2)F)C=C[C@@H]1NC(=O)CN1CCOCC1,BRD-K14166322
3507,0.0,OC[C@@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CCCC(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O,BRD-K32600963
3508,0.0,OC[C@H]1O[C@@H](CC(=O)NCc2cccc(c2)F)C=C[C@H]1NC(=O)CN1CCOCC1,BRD-K30311018
3509,0.0,OC[C@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CC[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC[C@H](Cc2ccccc2)NC1=O,BRD-K37107620
3510,0.0,CC1=CC(=O)N=C(N1)n1nc(cc1NC(=O)C(=O)NC[C@H]1CCCO1)C,BRD-A24239901
3511,0.0,CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](CC=C)CC(=O)NCCO,BRD-K31465431
3512,0.0,CN(C)C(=O)C[C@@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,BRD-K88385750
3513,0.0,CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC=C)CC(=O)NCCO,BRD-K20951262
3514,0.0,CCN1C(=O)S[C@@H](CC(=O)O)C1=O,BRD-A00596059
3515,0.0,CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,BRD-K65763312
3516,0.0,OC[C@@H]1O[C@H](CCNC(=O)Cc2ccncc2)CC[C@H]1NC(=O)C1CCOCC1,BRD-K57674610
3517,0.0,OC[C@@H](Cc1ccccc1)NC(=O)C[C@H](CC=C)C(=O)NC[C@@H](OC(=O)[C@@H](CCC=C)Cc1ccc(cc1)F)c1ccccc1,BRD-K60897082
3518,0.0,OC[C@@H]1O[C@H](CCNC(=O)Cc2ccncc2)CC[C@@H]1NC(=O)C1CCOCC1,BRD-K13949560
3519,0.0,CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,BRD-K32944683
3520,0.0,OC[C@@H]1O[C@@H](CCNC(=O)Cc2ccncc2)CC[C@H]1NC(=O)C1CCOCC1,BRD-K81768711
3521,0.0,CC(C)(C)OC(=O)C[C@@H]1CC=CC[C@@H](CC(=O)NCCO)C(=O)N[C@H](COC1=O)Cc1ccccc1,BRD-K84144583
3522,0.0,CCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2c(noc2C)C)O1,BRD-K35260788
3523,0.0,OC[C@@H](Cc1ccccc1)NC(=O)C[C@@H](CC=C)C(=O)N[C@@H](COC(=O)[C@@H](CCC=C)Cc1ccc(cc1)F)Cc1c[nH]c2ccccc12,BRD-K08446151
3524,0.0,CO[C@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)C1CCOCC1)NC(=O)C1CC1,BRD-K01038304
3525,0.0,OCCN(Cc1ccccc1)C(=O)C[C@H]1CC=CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC(CNC1=O)c1ccccc1,BRD-K85236472
3526,0.0,CO[C@@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)C1CCOCC1)NC(=O)C1CC1,BRD-K03327701
3527,0.0,OCCN(Cc1ccccc1)C(=O)C[C@H]1CC=CC[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC(CNC1=O)c1ccccc1,BRD-K92961679
3528,0.0,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)C(=O)C1CCCCC1)C#CC1CC1,BRD-K34173370
3529,0.0,CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1ccc(cc1)F)[C@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K79768278
3530,0.0,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)C1CC1)-c1ccc(cc1)C(=O)N(C)C,BRD-K88358941
3531,0.0,Cn1cnc(c1)S(=O)(=O)N[C@H]1CC[C@H](CC(=O)NCC2CC2)O[C@@H]1CO,BRD-K39648971
3532,0.0,CCCNC(=O)N[C@@H]1C=C[C@@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,BRD-K04628654
3533,0.0,Cn1cnc(c1)S(=O)(=O)N[C@@H]1CC[C@@H](CC(=O)NCC2CC2)O[C@@H]1CO,BRD-K94097136
3534,0.0,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(cnc2O[C@H]1CN(C)C(=O)CCN1CCCCC1)C#CCN(C)C,BRD-K79099808
3535,0.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)Cc1ccc(cc1)Oc1ccccc1)-c1ccncc1,BRD-K28036193
3536,0.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)Cc1ccccc1)C#Cc1ccccn1,BRD-K44147152
3537,0.0,Cn1cnc(c1)S(=O)(=O)N[C@H]1CC[C@H](CC(=O)Nc2ccccc2)O[C@@H]1CO,BRD-K37236361
3538,1.0,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)C(=O)CN(C)C)C#Cc1ccccc1,BRD-K68317470
3539,0.0,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)C1CCCCC1)C#CC1CC1,BRD-K88579452
3540,0.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)Cc1ccccn1)C#Cc1ccccc1,BRD-K72572420
3541,0.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)C(=O)C1CCCCC1)C#CC1CC1,BRD-K72032043
3542,0.0,CN(C)CC(=O)N[C@@H]1CC[C@H](CCNC(=O)C2CC2)O[C@@H]1CO,BRD-K52935418
3543,0.0,OC[C@H]1O[C@H](CC[C@@H]1NC(=O)c1cnccn1)CC(=O)NCc1ccccc1F,BRD-K82082713
3544,0.0,CN(C)C(=O)C[C@H]1CC[C@H](NC(=O)C2CC2)[C@@H](CO)O1,BRD-K31247626
3545,0.0,Cn1cnc(c1)S(=O)(=O)N[C@@H]1CC[C@@H](CC(=O)Nc2ccccc2)O[C@@H]1CO,BRD-K95618780
3546,0.0,COc1ccccc1C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)C)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,BRD-K02675970
3547,0.0,Cn1cnc(c1)S(=O)(=O)N[C@@H]1CC[C@H](CC(=O)Nc2ccccc2)O[C@@H]1CO,BRD-K30441563
3548,0.0,O[C@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)S(=O)(=O)c1ccc(cc1)Cl)CC(=O)N[C@@H]1CCN(C1)Cc1ccccc1,BRD-K28022437
3549,0.0,CN(C)CCCNC(=O)C[C@@H]1O[C@@H](CO)[C@@H](NC(=O)Cc2cccnc2)C=C1,BRD-K64722080
3550,0.0,COc1cccc(c1)-c1ccc2c(c1)O[C@H](CN(C)C(=O)C1CC1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,BRD-K99815446
3551,0.0,CN(C)CCCNC(=O)C[C@@H]1O[C@@H](CO)[C@H](NC(=O)Cc2cccnc2)C=C1,BRD-K59517185
3552,0.0,CNC(=O)C(=O)NC[C@H]1OCCN1S(=O)(=O)c1ccccc1,BRD-A14803516
3553,0.0,OC[C@@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CC[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC[C@@H](Cc2ccccc2)NC1=O,BRD-K28380491
3554,0.0,CN1C=C(C(=O)N(C)C1=O)S(=O)(=O)Nc1ccc2c(c1)OCCO2,BRD-K40860502
3555,0.0,OCCN(Cc1ccccc1)C(=O)C[C@H]1CC=CC[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC[C@H](Cc2ccccc2)NC1=O,BRD-K97921497
3556,0.0,Clc1ccc(cc1)C(=O)N1CCO[C@@H]1CNC(=O)C(=O)NCc1ccncc1,BRD-A37378114
3557,0.0,OCCN(Cc1ccccc1)C(=O)C[C@@H](CC=C)C(=O)NC[C@@H](OC(=O)[C@@H](CC=C)Cc1ccc(cc1)F)c1ccccc1,BRD-K70484556
3558,0.0,ClC1=CC(=O)NC(=O)N1,BRD-K84611940
3559,0.0,CC(C)(C)OC(=O)C[C@@H]1CC=CC[C@H](CC(=O)NCCO)C(=O)NCCOC1=O,BRD-K73848916
3560,0.0,Nc1nc(ncc1[N+](=O)[O-])Cl,BRD-K39933348
3561,0.0,OCCN(Cc1ccccc1)C(=O)C[C@@H](CC=C)C(=O)N[C@H](COC(=O)[C@@H](CCC=C)Cc1ccc(cc1)F)Cc1c[nH]c2ccccc12,BRD-K43679770
3562,0.0,Cc1cc(ccc1F)S(=O)(=O)N1CCCO[C@@H]1CNC(=O)C(=O)NCc1ccncc1,BRD-A02849702
3563,0.0,OCCN(Cc1ccccc1)C(=O)C[C@H](CC=C)C(=O)NC[C@@H](OC(=O)[C@@H](CC=C)Cc1ccc(cc1)F)c1ccccc1,BRD-K65649344
3564,0.0,NC(=O)[C@H]1Cc2ccccc2N1,BRD-A22686813
3565,0.0,OCCN(Cc1ccccc1)C(=O)C[C@@H](CC=C)C(=O)N[C@@H](COC(=O)[C@@H](CCC=C)Cc1ccc(cc1)F)Cc1c[nH]c2ccccc12,BRD-K85965666
3566,0.0,CC(=O)N1CCc2c(sc(c2C(=O)N)N)C1,BRD-K75226682
3567,0.0,CC(C)(C)[C@H]1COC(=O)[C@H](CC=CC[C@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)N1)NC(=O)OCC1c2ccccc2-c2ccccc21,BRD-K05384536
3568,0.0,C=CCNC(=O)C(=O)NC[C@H]1OCCCN1S(=O)(=O)c1ccccc1,BRD-A99036257
3569,0.0,OC[C@@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CCC[C@H](Cc2ccc(cc2)F)C(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O,BRD-K69197294
3570,0.0,CC(=O)c1c(nn(c1C)CC(=O)O)C,BRD-K80659494
3571,0.0,CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)O[C@@H](CNC(=O)[C@H](CC=C)CC(=O)NCCO)c1ccccc1,BRD-K16317334
3572,0.0,NC(=O)N[C@H]1CN(C(=O)C1)c1ccccc1,BRD-A35771918
3573,0.0,CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@@H](CC=C)CC(=O)NCCO,BRD-K52484727
3574,0.0,Cc1cc(ccc1S(=O)(=O)N1CCCO[C@@H]1CNC(=O)C(=O)NCc1ccncc1)F,BRD-A22350082
3575,0.0,CC(C)(C)OC(=O)C[C@@H]1CC=CC[C@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N2CCC[C@H]2COC1=O,BRD-K73416824
3576,0.0,CN(C)C(=O)C[C@@H]1O[C@@H](CO)[C@@H](NC(=O)C2CC2)C=C1,BRD-K61730818
3577,0.0,COCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccccc1F)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K96220324
3578,0.0,COc1ccccc1CNC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(cc32)NS(=O)(=O)c2ccc(cc2)F)[C@H](CO)O1,BRD-K11724909
3579,0.0,CN(C)CCCNC(=O)C[C@H]1O[C@@H](CO)[C@H](NC(=O)Cc2cccnc2)C=C1,BRD-K21546432
3580,0.0,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2cc(cc(c2)Cl)Cl)O1,BRD-K71456085
3581,0.0,CN(C)CCCNC(=O)C[C@H]1O[C@@H](CO)[C@@H](NC(=O)Cc2cccnc2)C=C1,BRD-K63920153
3582,0.0,COc1ccc(cc1)S(=O)(=O)Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)NCC3CC3)O[C@H](CO)[C@H]1O2,BRD-K01211710
3583,0.0,CN(C)C(=O)C[C@@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@H](CO)O1,BRD-K91498722
3584,0.0,COc1ccccc1-c1ccc2c(c1)O[C@@H](CN(C)C(=O)c1cccnc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K39068840
3585,0.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)CC1CC1)C#Cc1ccccc1F,BRD-K71516103
3586,0.0,OC[C@@H]1O[C@@H](CC(=O)NCCc2ccncc2)C=C[C@H]1NC(=O)CN1CCOCC1,BRD-K65505970
3587,0.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)C1CCCCC1)Br,BRD-K35185298
3588,0.0,OC[C@@H]1O[C@H](CC(=O)NCCc2ccncc2)C=C[C@H]1NC(=O)CN1CCOCC1,BRD-K63299611
3589,0.0,OC[C@@H]1O[C@@H](CC[C@H]1NC(=O)c1cnccn1)CC(=O)NCc1ccccc1F,BRD-K60161601
3590,0.0,CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1ccc(cc1)F)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,BRD-K91467755
3591,0.0,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)C1CCCCC1)C#CC1CC1,BRD-K80653365
3592,0.0,CN(C)Cc1cn(nn1)CC[C@H]1CC[C@@H](N)[C@H](CO)O1,BRD-K36352298
3593,0.0,OC[C@@H]1O[C@H](CC(=O)N2CCC(CC2)Cc2ccccc2)C=C[C@H]1NS(=O)(=O)c1ccc(cc1)F,BRD-K54460596
3594,0.0,CC(=O)N[C@@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@@H]1CO,BRD-K42785890
3595,0.0,CN(C)CCCNC(=O)C[C@@H]1O[C@H](CO)[C@H](NC(=O)Cc2cccnc2)C=C1,BRD-K97241181
3596,0.0,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)Cc1ccc(cc1)F)C#CC(C)(C)O,BRD-K13653700
3597,0.0,CN(C)CCCNC(=O)C[C@H]1O[C@H](CO)[C@@H](NC(=O)Cc2cccnc2)C=C1,BRD-K05118861
3598,0.0,OC[C@H]1O[C@@H](C[C@H]2[C@@H]1Oc1ccc(cc12)NS(=O)(=O)c1ccc(cc1)F)CC(=O)NCc1ccccc1,BRD-K49793674
3599,0.0,CN(C)CCCNC(=O)C[C@@H]1O[C@H](CO)[C@@H](NC(=O)Cc2cccnc2)C=C1,BRD-K22383829
3600,1.0,O[C@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1cccc(c1)Cl)CC(=O)NCCCN1CCOCC1,BRD-K27980558
3601,0.0,CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OCCNC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,BRD-K25878492
3602,0.0,CCCN1C[C@H](C)[C@@H](CN(C)C(=O)c2cc(ccc2OC[C@@H]1C)NS(=O)(=O)c1cn(cn1)C)OC,BRD-K34297155
3603,0.0,OC[C@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CCCC(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O,BRD-K21307471
3604,0.0,CCCN1C[C@@H](C)[C@@H](CN(C)C(=O)c2cc(ccc2OC[C@@H]1C)NS(=O)(=O)c1cn(cn1)C)OC,BRD-K76931437
3605,0.0,C[C@@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,BRD-K14726216
3606,0.0,OC[C@H]1O[C@H](CC[C@H]1NS(=O)(=O)c1ccc(cc1)F)CC(=O)N1CCC(CC1)Cc1ccccc1,BRD-K10255605
3607,0.0,CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,BRD-K62342046
3608,0.0,COc1cccc(c1)S(=O)(=O)Nc1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3cccc(c3)F)O[C@@H](CO)[C@@H]1O2,BRD-K56415410
3609,0.0,OC[C@H](Cc1ccccc1)NC(=O)C[C@H](CC=C)C(=O)N[C@H](COC(=O)[C@H](CCC=C)Cc1ccc(cc1)F)Cc1c[nH]c2ccccc12,BRD-K93712755
3610,0.0,COCC#Cc1cnc2c(c1)C(=O)N(C[C@H](C)[C@@H](CN(C)C(=O)Nc1ccccc1OC)O2)[C@@H](C)CO,BRD-K32541852
3611,0.0,OC[C@@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O[C@@H](CNC1=O)c1ccccc1,BRD-K87842308
3612,0.0,CN(C)CC(=O)N[C@H]1CC[C@H](CCNC(=O)C2CCC2)O[C@@H]1CO,BRD-K75328157
3613,0.0,CC(C)(C)OC(=O)C[C@H]1CC=CC[C@H](CC(=O)NCCO)C(=O)N[C@H](COC1=O)Cc1c[nH]c2ccccc12,BRD-K32843075
3614,0.0,CO[C@@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)N(C[C@@H]1C)S(=O)(=O)c1cn(cn1)C)NC(=O)C,BRD-K19437554
3615,0.0,C[C@H]1COC(=O)[C@H](CC=CC[C@@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N1)CC(=O)OC(C)(C)C,BRD-K48812527
3616,0.0,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)S(=O)(=O)C)C#CCN(C)C,BRD-K77986266
3617,0.0,CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC=C)CC(=O)NCCO,BRD-K56104688
3618,0.0,CO[C@@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)CN(C)C)NC(=O)Nc1ccccc1,BRD-K24579293
3619,0.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)Nc1c(noc1C)C)C#CCN(C)C,BRD-K24114378
3620,0.0,OC[C@@H]1O[C@H](CC[C@@H]1NC(=O)CN1CCOCC1)CC(=O)NCCc1ccncc1,BRD-K15940471
3621,0.0,OC[C@H]1O[C@@H](CC(=O)N2CCOCC2)C=C[C@@H]1NC(=O)c1ccccn1,BRD-K49431998
3622,0.0,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(cc1)Oc1ccccc1)NC(=O)Nc1cccc(c1)C(F)(F)F,BRD-K69717631
