Structure,ID,Mol Weight,Smiles,query_ID
,PV-003226546003,293.226,OC(=O)C1=C(OC=C1)C(=O)N1CCC2=C1C=C(F)C=C2F,2153344341
,Z648704704,307.297,CCOC(=O)C1=C(CN2CCC3=C2C=C(F)C=C3F)OC=C1,2153344341
,Z648707498,293.27,COC(=O)C1=C(CN2CCC3=C2C=C(F)C=C3F)OC=C1,2153344341
,Z648707002,293.27,COC(=O)C1=C(CN2CCC3=C2C=C(F)C=C3F)C=CO1,2153344342
,PV-008700601129,321.28,CCC1=C(C=C(O1)C(=O)N1CCC2=C1C=C(F)C=C2F)C(O)=O,2153344347
,PV-003475322801,293.226,OC(=O)C1=COC(=C1)C(=O)N1CCC2=C1C=C(F)C=C2F,2153344347
,PV-002197696147,321.324,CCC1=C(C=C(CN2CCC3=C2C=C(F)C=C3F)O1)C(=O)OC,2153344347
,PV-002196921695,307.297,CCOC(=O)C1=COC(CN2CCC3=C2C=C(F)C=C3F)=C1,2153344347
,Z1675397976,307.253,COC(=O)C1=COC(=C1)C(=O)N1CCC2=C1C=C(F)C=C2F,2153344347
,Z2017007257,335.307,CCC1=C(C=C(O1)C(=O)N1CCC2=C1C=C(F)C=C2F)C(=O)OC,2153344347
,Z1024601968,293.27,COC(=O)C1=COC(CN2CCC3=C2C=C(F)C=C3F)=C1,2153344347
,Z648704598,307.297,COC(=O)C1=C(C)OC(CN2CCC3=C2C=C(F)C=C3F)=C1,2153344347
,Z5216314398,304.365,COC(=O)C1=CC=NC(N2CC3CC4CC(C3)CC2C4)=C1F,2156335755
,PV-007046834990,391.24,COC(=O)C1=CC=NC(N2CC3=CC=C(Br)C=C3C3(CC3)C2)=C1F,2156337202
,PV-006951783664,391.24,COC(=O)C1=CC=NC(N2CC3=CC(Br)=CC=C3C3(CC3)C2)=C1F,2156337202
,Z5216880278,312.344,COC(=O)C1=CC=NC(N2CC3=CC=CC=C3C3(CC3)C2)=C1F,2156337202
,Z5217103883,328.343,COC(=O)C1=CC=NC(N2CC3=CC=C(O)C=C3C3(CC3)C2)=C1F,2156337202
,Z5217100398,342.37,COC(=O)C1=CC=NC(N2CC3=CC=C(OC)C=C3C3(CC3)C2)=C1F,2156337202
,Z5217462732,298.317,COC(=O)C1=CC=NC(N2CC3CC2C2=CC=CC=C32)=C1F,2156343327
,PV-007146622644,380.84,FC1=CC=C(Cl)C2=C1C1CC(O2)(C2CCOCC2)N(CC2CC2)C(=O)N1,2233599374
,PV-007069891429,322.76,FC1=CC=C(Cl)C2=C1C1CC(NC(=O)N1)(O2)C1CC2(CC2)C1,2233599374
,PV-007014184222,354.81,COCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCC1,2233599374
,PV-007000142179,368.83,COCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCCC1,2233599374
,PV-006949642970,310.75,CN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCC1,2233599374
,PV-008027312673,398.86,OCCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCCC1,2233599374
,PV-006935161694,356.82,CCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C(C)C,2233599374
,PV-006861114666,336.79,FC1=CC=C(Cl)C2=C1C1CC(O2)(C2CCC2)N(C2CC2)C(=O)N1,2233599374
,PV-006854870587,384.83,OCCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCC1,2233599374
,PV-006845804127,336.79,CN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CC2(CC2)C1,2233599374
,PV-006844934866,368.83,CCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCC1,2233599374
,PV-007258895787,398.86,CCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCOCC1,2233599374
,PV-006723944586,324.78,CCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)C1CCC1,2233599374
,Z5335391068,366.82,FC1=CC=C(Cl)C2=C1C1CC(O2)(C2CCOCC2)N(C2CC2)C(=O)N1,2233599374
,Z5335391751,346.73,CN1C(=O)NC2CC1(OC1=C(Cl)C=CC(F)=C21)C1CC(F)(F)C1,2233599374
,Z5335388946,296.73,FC1=CC=C(Cl)C2=C1C1CC(NC(=O)N1)(O2)C1CCC1,2233599374
,Z5335391079,384.83,COCCN1C(=O)NC2CC1(OC1=C(Cl)C=CC(F)=C21)C1CCOCC1,2233599374
,Z5335391040,326.75,FC1=CC=C(Cl)C2=C1C1CC(NC(=O)N1)(O2)C1CCOCC1,2233599374
,PV-008871687418,409.86,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@@H]2CCCO2)N(CC2=NC=CS2)C(=O)N1,2233601105
,PV-007163120649,360.83,COCC12CC(NC(=O)N1CCSC)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-007156832357,368.71,COCC12CC(NC(=O)N1CC(F)(F)F)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-008827334231,406.84,COCC12CC(NC(=O)N1CC1=CC(OC)=CC=C1)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-007066651794,384.83,CCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)[C@H]1CCCO1,2233601105
,PV-007066651793,384.83,CCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)[C@@H]1CCCO1,2233601105
,PV-007032763394,394.75,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@@H]2CCCO2)N(CC(F)(F)F)C(=O)N1,2233601105
,PV-007032763393,394.75,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@H]2CCCO2)N(CC(F)(F)F)C(=O)N1,2233601105
,PV-007023730848,354.81,COCC12CC(NC(=O)N1CCC1CC1)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-007022901459,354.81,COCC12CC(NC(=O)N1C1CCCC1)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-006993360274,376.81,COCC12CC(NC(=O)N1CC1=CC=CC=C1)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-006987176796,392.81,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@@H]2CCCO2)N(CC2=CC=CO2)C(=O)N1,2233601105
,PV-006970656218,366.82,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@H]2CCCO2)N(C2CCC2)C(=O)N1,2233601105
,PV-006965185022,382.83,COCC12CC(NC(=O)N1CC1=CC=CS1)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-006924543356,366.82,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@@H]2CCCO2)N(CC2CC2)C(=O)N1,2233601105
,PV-007925907176,406.84,COCC12CC(NC(=O)N1CC1=CC=CC=C1OC)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-006894606517,368.83,CC(C)CN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)[C@H]1CCCO1,2233601105
,PV-006894606516,368.83,CC(C)CN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)[C@@H]1CCCO1,2233601105
,PV-006894597675,342.8,CCCCN1C(=O)NC2CC1(COC)OC1=C2C(F)=CC=C1Cl,2233601105
,PV-006887768628,362.79,COCC12CC(NC(=O)N1C1=CC=CC=C1)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-007705586237,400.83,OCCOCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)[C@@H]1CCCO1,2233601105
,PV-007559836718,396.86,COCC12CC(NC(=O)N1CCC1=CC=CS1)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-006768853221,356.82,COCC12CC(NC(=O)N1CCC(C)C)C1=C(O2)C(Cl)=CC=C1F,2233601105
,PV-006761224454,386.87,CSCCN1C(=O)NC2CC1(OC1=C2C(F)=CC=C1Cl)[C@@H]1CCCO1,2233601105
,PV-007217367945,403.84,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@@H]2CCCO2)N(CC2=CC=CN=C2)C(=O)N1,2233601105
,PV-007217367944,403.84,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@H]2CCCO2)N(CC2=CC=CN=C2)C(=O)N1,2233601105
,Z5335390639,352.79,FC1=CC=C(Cl)C2=C1C1CC(O2)([C@H]2CCCO2)N(C2CC2)C(=O)N1,2233601105
,Z5335389191,340.78,COCC12CC(NC(=O)N1C1CCC1)C1=C(F)C=CC(Cl)=C1O2,2233601105
,Z5335389295,314.74,CCN1C(=O)NC2CC1(COC)OC1=C(Cl)C=CC(F)=C21,2233601105
,Z5335390620,370.81,COCCN1C(=O)NC2CC1(OC1=C(Cl)C=CC(F)=C21)[C@H]1CCCO1,2233601105
,Z5335390735,370.81,COCCN1C(=O)NC2CC1(OC1=C(Cl)C=CC(F)=C21)[C@@H]1CCCO1,2233601105
,Z5335389236,391.83,COCC12CC(NC(=O)N1CCC1=CC=CC=N1)C1=C(F)C=CC(Cl)=C1O2,2233601105
,Z5335389282,326.75,COCC12CC(NC(=O)N1C1CC1)C1=C(F)C=CC(Cl)=C1O2,2233601105
,Z5335390753,326.75,CN1C(=O)NC2CC1(OC1=C(Cl)C=CC(F)=C21)[C@@H]1CCCO1,2233601105
,Z5335390604,326.75,CN1C(=O)NC2CC1(OC1=C(Cl)C=CC(F)=C21)[C@H]1CCCO1,2233601105
,Z5335389245,377.8,COCC12CC(NC(=O)N1CC1=CC=CN=C1)C1=C(F)C=CC(Cl)=C1O2,2233601105
,Z5593572301,345.36,COC(=O)C1=C(F)C=CC(CN2C3CCC2CS(=O)(=O)C3)=C1F,2407528620
,Z5593568146,313.36,COC(=O)C1=C(F)C=CC(CN2C3CCC2CSC3)=C1F,2407528620
,Z5008919697,343.74,"COC(=O)[C@]12CO[C@H](C1)[C@@H](C2)NC(=O)C1=CC=C(Cl)C(F)=C1O |&1:4,7,9,c:22,t:16,18|",2414578076
,PV-002234220873,365.377,CC(C)(C)OC(=O)C12CC(C1)(C2)C(=O)N1CCOC2=C1C=C(F)C(F)=C2,2458814106
,Z5229321205,309.313,COC(=O)C12CC(CN3CCOC4=CC(F)=C(F)C=C34)(C1)C2,2458814106
,Z4071436404,309.269,OC(=O)C12CC(C1)(C2)C(=O)N1CCOC2=CC(F)=C(F)C=C12,2458814106
,Z4071349420,309.269,OC(=O)C12CC(C1)(C2)C(=O)N1CCOC2=C(F)C(F)=CC=C12,2458814736
,PV-008625600982,313.75,CC12CCC(CC1)(CO2)NC(=O)C1=C(F)C=C(Cl)C=C1O,2534098224
,PV-007968113214,327.78,CCC12CCC(CC1)(CO2)NC(=O)C1=C(F)C=C(Cl)C=C1O,2534098224
,PV-007311107723,343.78,COCC12CCC(CC1)(CO2)NC(=O)C1=C(F)C=C(Cl)C=C1O,2534098224
,Z6125899560,357.76,COC(=O)C12CCC(CC1)(CO2)NC(=O)C1=C(O)C=C(Cl)C=C1F,2534098224
,PV-008336344786,340.43,"CC(C)(C)SC1=C(F)C=C(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2N3)C=C1F |&1:13,15,18,c:5,22,t:8|",2634607977
,PV-008336344785,340.43,"CC(C)(C)SC1=C(F)C=C(NC(=O)[C@H]2C[C@H]3CC[C@@H]2N3)C=C1F |&1:13,15,18,c:5,22,t:8|",2634607977
,Z2763598791,324.35,CSC1=C(F)C=C(C=C1F)N1C(=O)N2C3CCC2(CC3)C1=O,2634607995
,PV-008892786875,408.421,CN(C1CN(CC1F)C(=O)CCC1CCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008885158104,405.377,CN(C1CN(CC1F)C(=O)C1=CN(C)C=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008884187348,408.421,CN(C1CN(CC1F)C(=O)C(C)(C)CC=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007161345636,384.355,COCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008847281708,406.365,CN(C1CN(CC1F)C(=O)C1=C(C)NN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008846497560,397.398,CCN(C)CC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008840824942,409.409,CN(C)C1(CC1)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008829922039,406.365,CN(C1CN(CC1F)C(=O)CN1C=CC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007148781760,380.367,CN(C1CN(CC1F)C(=O)C1(C)CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007146016315,369.3,CN(C1CN(CC1F)C(=O)C(N)=O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008794000003,406.365,CN(C1CN(CC1F)C(=O)C1=C(C)NC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008755444034,409.365,CN(C1CN(CC1F)C(=O)C(=O)NC1CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008746511050,407.393,CN(C1CN(CC1F)C(=O)CC(C)(C)C#N)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008738126422,409.38,CN(C1CN(CC1F)C(=O)C1=NSC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007127777156,394.394,CCC1(CC1)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007127165557,393.322,CN(C1CN(CC1F)C(=O)C1=NOC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008703015177,409.409,CN(C1CN(CC1F)C(=O)CN1CCCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007118207519,393.322,CN(C1CN(CC1F)C(=O)C1=COC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007117219640,366.34,CN(C1CN(CC1F)C(=O)C1CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008691524265,407.353,CN(C1CN(CC1F)C(=O)CN1C=NN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008671609285,407.353,CN(C1CN(CC1F)C(=O)CC1=NNC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008666144746,396.41,CC(C)CCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008666133903,398.382,COC(C)(C)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008657742858,396.41,CN(C1CN(CC1F)C(=O)CC(C)(C)C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007108169312,392.378,CN(C1CN(CC1F)C(=O)C1CC=CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008657288151,408.421,CCC1(CCC1)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008651397477,407.353,CN(C1CN(CC1F)C(=O)C1=NN(C)C=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007105314160,382.383,CCCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008639380181,396.366,COC1(CC1)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008623861998,408.421,CN(C1CN(CC1F)C(=O)C(C)(C)C(C)=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008615025280,408.421,CN(C1CN(CC1F)C(=O)C1CC(C)(C)C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008607179228,403.361,CN(C1CN(CC1F)C(=O)C1=CC=CC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008599241093,404.337,CCC(F)(F)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008584916061,407.349,CN(C1CN(CC1F)C(=O)C1=CC(C)=NO1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008584662337,407.353,CN(C1CN(CC1F)C(=O)C1=NNC(C)=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007088531101,390.31,CN(C1CN(CC1F)C(=O)C(C)(F)F)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007083837669,365.312,CN(C1CN(CC1F)C(=O)CC#N)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008562525559,407.349,CN(C1CN(CC1F)C(=O)C1=C(C)ON=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007082608300,366.34,CN(C1CN(CC1F)C(=O)CC=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008552469831,397.354,CN(C)C(=O)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008551220170,397.354,CN(C1CN(CC1F)C(=O)CCC(N)=O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008524846823,406.405,CN(C1CN(CC1F)C(=O)C1(CC=C)CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008463937327,406.405,CN(C1CN(CC1F)C(=O)C=C(C)C1CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008451630350,406.365,CN(C1CN(CC1F)C(=O)C1=NC=CN1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008422624729,407.353,CN(C1CN(CC1F)C(=O)CN1N=CC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008416558478,407.349,CN(C1CN(CC1F)C(=O)C1=C(C)OC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008408879823,405.377,CN(C1CN(CC1F)C(=O)C1(CCC1)C#N)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008403689025,408.4,CN(C1CN(CC1F)C(=O)C1=CC=CS1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007033001087,380.367,CN(C1CN(CC1F)C(=O)CC1CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008362527966,397.354,CN(C1CN(CC1F)C(=O)CNC(C)=O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008360288855,409.365,CN(C1CN(CC1F)C(=O)C1(CC1)C(N)=O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008355772164,408.421,CN(C1CN(CC1F)C(=O)C1(C)CCCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008334484220,400.42,CSCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007022304272,394.394,CN(C1CN(CC1F)C(=O)CCC(C)=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008331280310,406.405,CN(C1CN(CC1F)C(=O)C1(CC1)C1CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007018372818,376.283,CN(C1CN(CC1F)C(=O)C(F)F)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007018278207,384.331,CN(C1CN(CC1F)C(=O)C1(F)CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008308576627,409.38,CN(C1CN(CC1F)C(=O)C1=CN=CS1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008303294426,407.349,CN(C1CN(CC1F)C(=O)C1=CN=C(C)O1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007013687724,368.356,CC(C)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008299039444,403.361,CN(C1CN(CC1F)C(=O)C1=CC=NC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007011180619,392.378,CN(C1CN(CC1F)C(=O)CC=CC=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008280731786,398.382,CN(C1CN(CC1F)C(=O)C(C)(C)CO)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008279927662,406.365,CN(C1CN(CC1F)C(=O)C1=NN(C)C=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008278914969,398.382,CN(C1CN(CC1F)C(=O)OC(C)(C)C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008277255485,404.349,CN(C1CN(CC1F)C(=O)C1=CN=CN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007006465984,380.367,CN(C1CN(CC1F)C(=O)C=C(C)C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008233847972,407.353,CN(C1CN(CC1F)C(=O)CN1C=NC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008226756730,403.361,CN(C1CN(CC1F)C(=O)C1=CC=CN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008212649945,400.374,CN(C1CN(CC1F)C(=O)C(C)(C)CF)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006989635684,370.328,COCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008178273216,408.421,CN(C1CN(CC1F)C(=O)CC(C)(C)C=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008160243313,404.349,CN(C1CN(CC1F)C(=O)C1=NC=CC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006974374015,356.301,CN(C1CN(CC1F)C(=O)CO)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008130602536,407.349,CN(C1CN(CC1F)C(=O)CC1=NOC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006968428490,392.378,CN(C1CN(CC1F)C(=O)C=C1CCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008117603283,396.366,CN(C1CN(CC1F)C(=O)COCC=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008106082459,408.421,CN(C1CN(CC1F)C(=O)C1CCCCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008099724553,407.349,CN(C1CN(CC1F)C(=O)C1=CON=C1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006958348544,394.394,CN(C1CN(CC1F)C(=O)C1CCCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008090652673,396.41,CCC(CC)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008088940595,407.349,CN(C1CN(CC1F)C(=O)C1=C(C)N=CO1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008087693759,386.347,CN(C1CN(CC1F)C(=O)C(C)(C)F)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008071727673,409.38,CN(C1CN(CC1F)C(=O)C1=CC=NS1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008062632093,398.382,CCOCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006947863266,392.338,CN(C1CN(CC1F)C(=O)C1=NNC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008043808844,406.365,CN(C1CN(CC1F)C(=O)C1=CC=NN1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006939253681,393.366,CN(C1CN(CC1F)C(=O)C(C)(C)C#N)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008013509191,397.354,CCNC(=O)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006936414717,384.355,CCOCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007959287882,402.373,CN(C1CN(CC1F)C(=O)C1=CC=CC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007943031014,404.349,CN(C1CN(CC1F)C(=O)C1=CC=NN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007924813078,398.4,CN(C1CN(CC1F)C(=O)C1CSC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006912613725,384.355,CN(C1CN(CC1F)C(=O)C(C)(C)O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007905998684,407.353,CN(C1CN(CC1F)C(=O)C1=CN(C)N=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007889251229,398.382,COCCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007874330148,406.365,CN(C1CN(CC1F)C(=O)C1=CC(C)=NN1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007866274183,407.349,CN(C1CN(CC1F)C(=O)C1=COC(C)=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007841055050,407.393,CN(C1CN(CC1F)C(=O)C(C)(C)CC#N)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007829866171,396.366,CN(C1CN(CC1F)C(=O)C1(C)COC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006887336139,372.32,CN(C1CN(CC1F)C(=O)CCF)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007811979051,408.377,CN(C1CN(CC1F)C(=O)CC1CC(=O)C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006882907591,394.394,CN(C1CN(CC1F)C(=O)C(C)(C)C=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006871833278,394.394,CC\C(C)=C\C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006868341571,394.394,CN(C1CN(CC1F)C(=O)C(C)=C(C)C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007745747364,409.38,CN(C1CN(CC1F)C(=O)C1=CSC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007705071381,396.41,CCCCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007702135115,396.366,CN(C1CN(CC1F)C(=O)[C@@H]1C[C@H](O)C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007700225847,398.382,CN(C1CN(CC1F)C(=O)CC(C)(C)O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007662478704,407.349,CN(C1CN(CC1F)C(=O)C1=C(C)C=NO1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007658250039,408.421,CN(C1CN(CC1F)C(=O)CC1CCCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007650301204,408.421,CC(C)C(C)=CC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
